country,points,price,province,region_1,region_2,title,variety,winery,year
US,82,16,California,California,California Other,Pinot Patch 2012 Pinot Noir (California),Pinot Noir,Pinot Patch,2012
US,82,21,California,Monterey,Central Coast,Talbott 2011 Kali Hart Pinot Noir (Monterey),Pinot Noir,Talbott,2011
US,82,20,California,Central Coast,Central Coast,EOS 2010 Cabernet Sauvignon (Central Coast),Cabernet Sauvignon,EOS,2010
US,81,30,California,Paso Robles,Central Coast,San Antonio 2009 Heritage Red (Paso Robles),Red Blend,San Antonio,2009
US,81,7,Missouri,Missouri,,Les Bourgeois NV Riverboat Smooth Sweet Red (Missouri),Red Blend,Les Bourgeois,
US,81,20,California,Monterey County,Central Coast,State of Art 2011 Red (Monterey County),Red Blend,State of Art,2011
US,81,16,California,Napa County,Napa,Castle Rock 2010 Cabernet Sauvignon (Napa County),Cabernet Sauvignon,Castle Rock,2010
US,82,27,California,California,California Other,Oenophile Wines 2011 Oe-lixir Red Mélange Red (California),Red Blend,Oenophile Wines,2011
US,82,34,California,Sonoma Coast,Sonoma,MacRostie 2011 Pinot Noir (Sonoma Coast),Pinot Noir,MacRostie,2011
US,82,18,California,Russian River Valley,Sonoma,Castle Rock 2012 Reserve Pinot Noir (Russian River Valley),Pinot Noir,Castle Rock,2012
US,82,35,California,South Coast,,Orfila 2011 Full Fathom Five Red,Red Blend,Orfila,2011
US,81,42,California,Livermore Valley,Central Coast,Fenestra 2009 Conjugation Red (Livermore Valley),Bordeaux-style Red Blend,Fenestra,2009
US,81,42,California,Sonoma Coast,Sonoma,La Rochelle 2009 Pinot Noir (Sonoma Coast),Pinot Noir,La Rochelle,2009
US,90,30,California,Monterey,Central Coast,Darcie Kent Vineyards 2012 Pinot Noir (Monterey),Pinot Noir,Darcie Kent Vineyards,2012
US,90,105,Oregon,Eola-Amity Hills,Willamette Valley,Adelsheim 2013 Zenith Vineyard Pinot Noir (Eola-Amity Hills),Pinot Noir,Adelsheim,2013
US,90,65,California,Carmel Valley,Central Coast,Bernardus 2011 Marinus Red (Carmel Valley),Red Blend,Bernardus,2011
US,84,34,California,Humboldt County,North Coast,Joseph Jewell 2013 Alderpoint Vineyard Pinot Noir (Humboldt County),Pinot Noir,Joseph Jewell,2013
US,84,52,California,Napa Valley,Napa,Materra Cunat Family Vineyards 2011 Midnight Red (Napa Valley),Bordeaux-style Red Blend,Materra Cunat Family Vineyards,2011
US,84,35,California,Napa Valley,Napa,Cenay 2011 Rodgers Vineyard Pinot Noir (Napa Valley),Pinot Noir,Cenay,2011
US,83,32,Nevada,Nevada,,Nevada Ridge 2011 Syrah (Nevada),Syrah,Nevada Ridge,2011
US,83,51,California,Napa Valley,Napa,Rutherford Hill 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Rutherford Hill,2012
US,83,24,Texas,Texoma,,Arché 2012 Syrah (Texoma),Syrah,Arché,2012
US,83,23,California,Sonoma County,Sonoma,Kunde 2013 Kinneybrook Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Kunde,2013
US,83,14,California,California,California Other,Heron 2013 Pinot Noir (California),Pinot Noir,Heron,2013
US,90,35,California,Capay Valley,Central Valley,Casey Flat Ranch 2010 Estate Red (Capay Valley),Red Blend,Casey Flat Ranch,2010
US,90,24,Oregon,Walla Walla Valley (OR),Oregon Other,Watermill 2009 Syrah (Walla Walla Valley (OR)),Syrah,Watermill,2009
US,90,25,California,Dry Creek Valley,Sonoma,Dry Creek Vineyard 2010 Cabernet Sauvignon (Dry Creek Valley),Cabernet Sauvignon,Dry Creek Vineyard,2010
US,90,46,California,Alexander Valley,Sonoma,Ferrari-Carano 2010 Mountain Vineyards Reserve Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Ferrari-Carano,2010
US,90,60,California,Rutherford,Napa,Scarlett 2011 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Scarlett,2011
US,86,45,California,Santa Barbara County,Central Coast,Waltzing Bear 2005 Cargasacchi Jalama Vineyard Pinot Noir (Santa Barbara County),Pinot Noir,Waltzing Bear,2005
US,86,50,California,Napa Valley,Napa,Thomas Fogarty 2004 Vallerga Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Thomas Fogarty,2004
US,86,18,Washington,Columbia Valley (WA),Columbia Valley,Chateau Ste. Michelle 2005 Indian Wells Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Chateau Ste. Michelle,2005
US,86,42,California,Santa Ynez Valley,Central Coast,Brander 2006 Bouchet Red (Santa Ynez Valley),Red Blend,Brander,2006
US,86,35,California,Sonoma Valley,Sonoma,Kenwood 2005 Jack London Vineyard Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Kenwood,2005
US,84,13,California,California,California Other,Colby Red 2010 Red (California),Red Blend,Colby Red,2010
US,83,18,California,Paso Robles,Central Coast,Pomar Junction 2010 Brooster Fighting Red Red (Paso Robles),Red Blend,Pomar Junction,2010
US,87,19,California,Napa Valley,Napa,Kirkland Signature 2011 Mountain Cuvée Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Kirkland Signature,2011
US,87,34,California,Alexander Valley,Sonoma,Louis M. Martini 2012 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Louis M. Martini,2012
US,86,25,Oregon,Willamette Valley,Willamette Valley,Hanson Vineyards 2011 Pinot Noir (Willamette Valley),Pinot Noir,Hanson Vineyards,2011
US,86,65,California,Napa Valley,Napa,Borjón 2012 Valle de Napa Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Borjón,2012
US,91,55,California,Napa Valley,Napa,Wilson and Wilson 2013 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Wilson and Wilson,2013
US,91,42,Washington,Columbia Valley (WA),Columbia Valley,Trust 2013 Single Vineyard Series Lewis Vineyard Syrah (Columbia Valley (WA)),Syrah,Trust,2013
US,91,38,California,Sta. Rita Hills,Central Coast,Foxen 2014 Pinot Noir (Sta. Rita Hills),Pinot Noir,Foxen,2014
US,91,45,Washington,Walla Walla Valley (WA),Columbia Valley,JM Cellars 2013 Margaret's Vineyard Estate Red (Walla Walla Valley (WA)),Bordeaux-style Red Blend,JM Cellars,2013
US,91,40,Washington,Columbia Valley (WA),Columbia Valley,Northstar 2013 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Northstar,2013
US,91,25,Washington,Columbia Valley (WA),Columbia Valley,Secret Squirrel 2012 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Secret Squirrel,2012
US,91,30,Washington,Columbia Valley (WA),Columbia Valley,Soos Creek 2013 Artist Series #13 Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Soos Creek,2013
US,91,85,Washington,Columbia Valley (WA),Columbia Valley,Swiftwater Cellars 2013 Reserve Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Swiftwater Cellars,2013
US,95,64,California,Santa Maria Valley,Central Coast,Testarossa 2013 Sierra Madre Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Testarossa,2013
US,95,60,Washington,Walla Walla Valley (WA),Columbia Valley,Sleight of Hand 2013 Psychedelic Stoney Vine Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Sleight of Hand,2013
US,94,50,California,Napa Valley,Napa,Acacia 1997 Lee Vyd Pinot Noir (Napa Valley),Pinot Noir,Acacia,1997
US,93,50,California,Napa Valley,Napa,Acacia 1997 St. Clair Vyd Pinot Noir (Napa Valley),Pinot Noir,Acacia,1997
US,93,50,California,Napa Valley,Napa,Robert Mondavi 1998 Reserve Pinot Noir (Napa Valley),Pinot Noir,Robert Mondavi,1998
US,92,25,California,Livermore Valley,Central Coast,Wente 1997 Charles Wetmore Reserve Cabernet Sauvignon (Livermore Valley),Cabernet Sauvignon,Wente,1997
US,89,12,Washington,Columbia Valley (WA),Columbia Valley,Renegade 2012 Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Renegade,2012
US,89,32,California,Sta. Rita Hills,Central Coast,Longoria 2012 Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria,2012
US,88,25,Washington,Columbia Valley (WA),Columbia Valley,L'Ecole No. 41 2011 Syrah (Columbia Valley (WA)),Syrah,L'Ecole No. 41,41
US,86,12,Washington,Columbia Valley (WA),Columbia Valley,Maryhill 2013 Winemaker's Red (Columbia Valley (WA)),Red Blend,Maryhill,2013
US,86,13,California,California,California Other,Eagle Canyon 2013 Cabernet Sauvignon (California),Cabernet Sauvignon,Eagle Canyon,2013
US,86,24,California,Sierra Foothills,Sierra Foothills,Brooklyn West 2012 Rockridge Red (Sierra Foothills),Red Blend,Brooklyn West,2012
US,86,30,California,Sonoma County,Sonoma,Lyeth 2011 Chronology Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Lyeth,2011
US,91,60,Oregon,Willamette Valley,,Eisold-Smith 2014 Fairsing Vineyard Pinot Noir,Pinot Noir,Eisold-Smith,2014
US,91,60,California,Russian River Valley,Sonoma,En Garde 2013 Reserve Pinot Noir (Russian River Valley),Pinot Noir,En Garde,2013
US,91,35,California,Livermore Valley,Central Coast,Fenestra 2012 Infrared Estate Red (Livermore Valley),Red Blend,Fenestra,2012
US,91,75,California,Napa Valley,Napa,Altvs 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Altvs,2012
US,91,90,California,Oak Knoll District,Napa,Black Stallion 2012 Gaspare Vineyard Cabernet Sauvignon (Oak Knoll District),Cabernet Sauvignon,Black Stallion,2012
US,93,75,California,Santa Lucia Highlands,Central Coast,Walt 2013 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Walt,2013
US,93,58,California,Russian River Valley,Sonoma,Williams Selyem 2013 Foss Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem,2013
US,93,125,California,Napa Valley,Napa,Hall 2012 Jack's Masterpiece Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hall,2012
US,93,58,California,Marin County,North Coast,Dutton-Goldfield 2013 Azaya Ranch Vineyard Pinot Noir (Marin County),Pinot Noir,Dutton-Goldfield,2013
US,93,72,California,Russian River Valley,Sonoma,Dutton-Goldfield 2013 Dutton Ranch Freestone Hill Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Dutton-Goldfield,2013
US,93,46,California,Santa Maria Valley,Central Coast,Riverbench 2013 Clone 115 Pinot Noir (Santa Maria Valley),Pinot Noir,Riverbench,2013
US,93,75,California,Sta. Rita Hills,Central Coast,Two Sisters 2013 Lindsay's Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Two Sisters,2013
US,93,45,Washington,Walla Walla Valley (WA),Columbia Valley,Two Vintners 2013 Some Days Are Stones Stoney Vine Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Two Vintners,2013
US,93,36,California,Russian River Valley,Sonoma,Wait Cellars 2013 Pinot Noir (Russian River Valley),Pinot Noir,Wait Cellars,2013
US,93,46,California,Sonoma Coast,Sonoma,Zepaltas 2013 Devoto Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Zepaltas,2013
US,93,60,California,Sta. Rita Hills,Central Coast,Small and Tall 2012 Joyful Pinot Noir (Sta. Rita Hills),Pinot Noir,Small and Tall,2012
US,85,36,California,Carmel Valley,Central Coast,Boëté 2007 Saunders Vineyard Cabernet Sauvignon (Carmel Valley),Cabernet Sauvignon,Boëté,2007
US,85,14,Oregon,Rogue Valley,Southern Oregon,Foris 2011 Fly Over Red (Rogue Valley),Red Blend,Foris,2011
US,85,48,California,Russian River Valley,Sonoma,Portalupi 2012 Il Migliore Pinot Noir (Russian River Valley),Pinot Noir,Portalupi,2012
US,85,30,Virginia,Virginia,,Cooper Vineyards 2010 Carter Mountain Cabernet Sauvignon (Virginia),Cabernet Sauvignon,Cooper Vineyards,2010
US,85,22,Virginia,Virginia,,Naked Mountain 2008 Raptor Red Red (Virginia),Bordeaux-style Red Blend,Naked Mountain,2008
US,89,18,Washington,Columbia Valley (WA),Columbia Valley,Saviah 2015 The Jack Red (Columbia Valley (WA)),Red Blend,Saviah,2015
US,89,29,California,El Dorado,Sierra Foothills,Jodar 2013 Estate Reserve Cabernet Sauvignon (El Dorado),Cabernet Sauvignon,Jodar,2013
US,90,50,California,Napa Valley,Napa,Triumph Cellars 2011 Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Triumph Cellars,2011
US,90,55,California,Yountville,Napa,Bardessono 2011 Maxine's Vineyard Cabernet Sauvignon (Yountville),Cabernet Sauvignon,Bardessono,2011
US,90,48,California,Mt. Harlan,Central Coast,Calera 2011 Ryan Vineyard Pinot Noir (Mt. Harlan),Pinot Noir,Calera,2011
US,89,25,California,Napa Valley,Napa,Napa by N.A.P.A. NV Michael's Red (Napa Valley),Red Blend,Napa by N.A.P.A.,
US,89,30,Washington,Columbia Valley (WA),Columbia Valley,Novelty Hill 2009 Stillwater Creek Vineyard Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Novelty Hill,2009
US,89,36,California,Russian River Valley,Sonoma,Bailiwick 2010 Pinot Noir (Russian River Valley),Pinot Noir,Bailiwick,2010
US,87,34,Oregon,Umpqua Valley,Southern Oregon,Reustle 2012 Pishon Bloc Pinot Noir (Umpqua Valley),Pinot Noir,Reustle,2012
US,87,18,Oregon,Oregon,Oregon Other,Jezebel 2013 Pinot Noir (Oregon),Pinot Noir,Jezebel,2013
US,87,24,California,Sonoma County,Sonoma,Festival and Feast 2013 Rosé of Pinot Noir (Sonoma County),Pinot Noir,Festival and Feast,2013
US,87,45,California,Russian River Valley,Sonoma,Toboni 2010 Oakwild Ranch Pinot Noir (Russian River Valley),Pinot Noir,Toboni,2010
US,95,75,Washington,Horse Heaven Hills,Columbia Valley,Andrew Will 2009 Sorella Red (Horse Heaven Hills),Bordeaux-style Red Blend,Andrew Will,2009
US,95,65,California,Howell Mountain,Napa,La Jota Vineyard 2009 Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,La Jota Vineyard,2009
US,95,70,California,Russian River Valley,Sonoma,Lynmar 2010 Quail Hill Vineyard Lynn's Blend Pinot Noir (Russian River Valley),Pinot Noir,Lynmar,2010
US,95,75,California,Chalk Hill,Sonoma,Creō 2007 Cabernet Sauvignon (Chalk Hill),Cabernet Sauvignon,Creō,2007
US,94,250,California,Atlas Peak,Napa,Au Sommet 2009 Cabernet Sauvignon (Atlas Peak),Cabernet Sauvignon,Au Sommet,2009
US,94,100,California,Alexander Valley,Sonoma,Stonestreet 2009 Christopher's Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Stonestreet,2009
US,94,450,California,Sonoma County,Sonoma,Verité 2008 La Joie Red (Sonoma County),Bordeaux-style Red Blend,Verité,2008
US,94,90,California,Sonoma County,Sonoma,Arrowood 2008 Reserve Speciale Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Arrowood,2008
US,94,45,Washington,Yakima Valley,Columbia Valley,Efeste 2009 Eléni Syrah (Yakima Valley),Syrah,Efeste,2009
US,94,150,California,Howell Mountain,Napa,Aloft 2008 Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,Aloft,2008
US,94,35,Washington,Walla Walla Valley (WA),Columbia Valley,Watermill 2008 Reserve Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Watermill,2008
US,94,35,Washington,Columbia Valley (WA),Columbia Valley,àMaurice 2008 Red (Columbia Valley (WA)),Bordeaux-style Red Blend,àMaurice,2008
US,94,32,Washington,Wahluke Slope,Columbia Valley,Fielding Hills 2009 RiverBend Vineyard Tribute Red (Wahluke Slope),Red Blend,Fielding Hills,2009
US,94,75,California,Alexander Valley,Sonoma,Lancaster 2008 Estate Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Lancaster,2008
US,94,70,California,Russian River Valley,Sonoma,Lynmar 2010 Old Vines Pinot Noir (Russian River Valley),Pinot Noir,Lynmar,2010
US,88,57,California,Russian River Valley,Sonoma,Roadhouse Winery 2012 Black Label Pinot Noir (Russian River Valley),Pinot Noir,Roadhouse Winery,2012
US,88,20,Washington,Columbia Valley (WA),Columbia Valley,Sleight of Hand 2013 The Spellbinder Red (Columbia Valley (WA)),Red Blend,Sleight of Hand,2013
US,88,32,California,Russian River Valley,Sonoma,VML 2012 Pinot Noir (Russian River Valley),Pinot Noir,VML,2012
US,88,35,Washington,Columbia Valley (WA),Columbia Valley,DaMa 2011 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,DaMa,2011
US,94,85,California,Napa Valley,Napa,Virage 2012 Barrel Select Red (Napa Valley),Bordeaux-style Red Blend,Virage,2012
US,94,150,Washington,Walla Walla Valley (WA),Columbia Valley,Leonetti Cellar 2012 Reserve Red (Walla Walla Valley (WA)),Bordeaux-style Red Blend,Leonetti Cellar,2012
US,94,50,Washington,Walla Walla Valley (WA),Columbia Valley,Ardor 2012 Stoney Vine Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Ardor,2012
US,94,60,Washington,Red Mountain,Columbia Valley,Cadence 2012 Bel Canto Cara Mia Vineyard Red (Red Mountain),Bordeaux-style Red Blend,Cadence,2012
US,94,135,California,Diamond Mountain District,Napa,Von Strasser 2012 Reserve Red (Diamond Mountain District),Bordeaux-style Red Blend,Von Strasser,2012
US,93,125,California,Napa Valley,Napa,Hourglass 2012 Blueline Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hourglass,2012
US,93,125,California,Napa Valley,Napa,Janzen 2012 Cloudy's Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Janzen,2012
US,93,95,Washington,Yakima Valley,Columbia Valley,Rasa 2012 Creative Impulse DuBrul Vineyard Red (Yakima Valley),Bordeaux-style Red Blend,Rasa,2012
US,93,85,Washington,Walla Walla Valley (WA),Columbia Valley,Rasa 2012 Principia Reserve Syrah (Walla Walla Valley (WA)),Syrah,Rasa,2012
US,93,50,Washington,Walla Walla Valley (WA),Columbia Valley,Spring Valley Vineyard 2012 Uriah Red (Walla Walla Valley (WA)),Bordeaux-style Red Blend,Spring Valley Vineyard,2012
US,93,39,Washington,Columbia Valley (WA),Columbia Valley,Baer 2012 Callisto Red (Columbia Valley (WA)),Red Blend,Baer,2012
US,93,55,California,Russian River Valley,Sonoma,Bucher 2013 Three Sixty Bucher Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Bucher,2013
US,93,45,Washington,Red Mountain,Columbia Valley,Cadence 2012 Ciel du Cheval Vineyard Red (Red Mountain),Bordeaux-style Red Blend,Cadence,2012
US,86,35,California,Sonoma Coast,Sonoma,Prosper 2014 Pinot Noir (Sonoma Coast),Pinot Noir,Prosper,2014
US,86,26,California,Central Coast,Central Coast,Wolff 2014 Red Wolff Red (Central Coast),Red Blend,Wolff,2014
US,86,44,California,Sonoma Coast,Sonoma,Marimar Estate 2013 Mas Cavalls Doña Margarita Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Marimar Estate,2013
US,86,12,California,California,California Other,Rhiannon 2014 Red (California),Red Blend,Rhiannon,2014
US,86,17,California,California,California Other,Stolen Identity 2014 Red (California),Red Blend,Stolen Identity,2014
US,86,19,California,Lodi,Central Valley,Klinker Brick 2014 Cabernet Sauvignon (Lodi),Cabernet Sauvignon,Klinker Brick,2014
US,91,36,Washington,Columbia Valley (WA),Columbia Valley,Trust 2013 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Trust,2013
US,91,48,Washington,Columbia Valley (WA),Columbia Valley,Basel Cellars 2012 Estate Merriment Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Basel Cellars,2012
US,91,60,Washington,Red Mountain,Columbia Valley,Cadence 2013 Bel Canto Cara Mia Vineyard Red (Red Mountain),Bordeaux-style Red Blend,Cadence,2013
US,91,225,California,Napa Valley,Napa,Diamond Creek 2013 Red Rock Terrace Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Diamond Creek,2013
US,91,125,California,Atlas Peak,Napa,Dos Lagos Vineyards 2012 Cabernet Sauvignon (Atlas Peak),Cabernet Sauvignon,Dos Lagos Vineyards,2012
US,91,34,Washington,Walla Walla Valley (WA),Columbia Valley,Reininger 2012 Mr. Owl's Red (Walla Walla Valley (WA)),Red Blend,Reininger,2012
US,90,36,California,St. Helena,Napa,Buehler 2009 Estate Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Buehler,2009
US,90,49,California,Santa Cruz Mountains,Central Coast,Cumbre of Vine Hill 2008 Hicks Family Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,Cumbre of Vine Hill,2008
US,90,27,California,Sonoma Coast,Sonoma,MacMurray Ranch 2009 Pinot Noir (Sonoma Coast),Pinot Noir,MacMurray Ranch,2009
US,90,16,Washington,Columbia Valley (WA),Columbia Valley,Hogue 2009 Genesis Syrah (Columbia Valley (WA)),Syrah,Hogue,2009
US,87,40,California,Carneros,Napa-Sonoma,One Hope 2009 Reserve Pinot Noir (Carneros),Pinot Noir,One Hope,2009
US,87,21,California,Monterey,Central Coast,Pessagno 2009 Central Avenue Vineyard Pinot Noir (Monterey),Pinot Noir,Pessagno,2009
US,87,60,California,St. Helena,Napa,Valley Legend 2009 Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Valley Legend,2009
